INFO: [SIM 2] *************** CSIM start ***************
INFO: [SIM 4] CSIM will launch CLANG as the compiler.
   Compiling ../../../../../../../../HLS-Verilog/Scheduler_FSM/C_testbenches/Scheduler_tb_minimal.cpp in debug mode
   Compiling ../../../../../../../../HLS-Verilog/Scheduler_FSM/Scheduler_FSM.cpp in debug mode
   Compiling ../../../../../../../../HLS-Verilog/Scheduler_FSM/Scheduler_head_helpers.cpp in debug mode
   Generating csim.exe
Cycle    Start  Reset  Busy     | State            AXIS_v     AXIS_r     AXIS_last  CmpStart   CmpReady   CmpDone    CmpOp        ResBusy    Req                      Grant                   Granting        HeadPhases
380      0      1      1        | S_ATT_HEADS      -          -          -          1          1          -          VALUE_SCALE  1          [-, -, 1, -, -, -, -, -] [-, -, -, 1, -, -, -, -] 1            [DONE, DONE, SOFT, SCALE, DONE, DONE, DONE, DONE]
381      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, 1, -, -, -, -, -] [-, -, -, 1, -, -, -, -] 1            [DONE, DONE, SOFT, SCALE, DONE, DONE, DONE, DONE]
382      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, 1, -, -, -, -, -] [-, -, -, 1, -, -, -, -] 1            [DONE, DONE, SOFT, SCALE, DONE, DONE, DONE, DONE]
383      0      1      1        | S_ATT_HEADS      -          -          -          -          -          1          -            -          [-, -, 1, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, SOFT, SOFT, DONE, DONE, DONE, DONE]
384      0      1      1        | S_ATT_HEADS      -          -          -          1          1          -          SOFTMAX      1          [-, -, -, 1, -, -, -, -] [-, -, 1, -, -, -, -, -] 1            [DONE, DONE, SOFT, SOFT, DONE, DONE, DONE, DONE]
385      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, 1, -, -, -, -] [-, -, 1, -, -, -, -, -] 1            [DONE, DONE, SOFT, SOFT, DONE, DONE, DONE, DONE]
386      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, 1, -, -, -, -] [-, -, 1, -, -, -, -, -] 1            [DONE, DONE, SOFT, SOFT, DONE, DONE, DONE, DONE]
387      0      1      1        | S_ATT_HEADS      -          -          -          -          -          1          -            -          [-, -, -, 1, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, ATT_V, SOFT, DONE, DONE, DONE, DONE]
388      0      1      1        | S_ATT_HEADS      -          -          -          1          1          -          SOFTMAX      1          [-, -, 1, -, -, -, -, -] [-, -, -, 1, -, -, -, -] 1            [DONE, DONE, ATT_V, SOFT, DONE, DONE, DONE, DONE]
389      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, 1, -, -, -, -, -] [-, -, -, 1, -, -, -, -] 1            [DONE, DONE, ATT_V, SOFT, DONE, DONE, DONE, DONE]
390      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, 1, -, -, -, -, -] [-, -, -, 1, -, -, -, -] 1            [DONE, DONE, ATT_V, SOFT, DONE, DONE, DONE, DONE]
391      0      1      1        | S_ATT_HEADS      -          -          -          -          -          1          -            -          [-, -, 1, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, ATT_V, ATT_V, DONE, DONE, DONE, DONE]
392      0      1      1        | S_ATT_HEADS      -          -          -          1          1          -          ATT_VALUE    1          [-, -, -, 1, -, -, -, -] [-, -, 1, -, -, -, -, -] 1            [DONE, DONE, ATT_V, ATT_V, DONE, DONE, DONE, DONE]
393      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, 1, -, -, -, -] [-, -, 1, -, -, -, -, -] 1            [DONE, DONE, ATT_V, ATT_V, DONE, DONE, DONE, DONE]
394      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, 1, -, -, -, -] [-, -, 1, -, -, -, -, -] 1            [DONE, DONE, ATT_V, ATT_V, DONE, DONE, DONE, DONE]
395      0      1      1        | S_ATT_HEADS      -          -          -          -          -          1          -            -          [-, -, -, 1, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, RQ2, ATT_V, DONE, DONE, DONE, DONE]
396      0      1      1        | S_ATT_HEADS      -          -          -          1          1          -          ATT_VALUE    1          [-, -, -, -, -, -, -, -] [-, -, -, 1, -, -, -, -] 1            [DONE, DONE, DONE, ATT_V, DONE, DONE, DONE, DONE]
397      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, -, -] [-, -, -, 1, -, -, -, -] 1            [DONE, DONE, DONE, ATT_V, DONE, DONE, DONE, DONE]
398      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, -, -] [-, -, -, 1, -, -, -, -] 1            [DONE, DONE, DONE, ATT_V, DONE, DONE, DONE, DONE]
399      0      1      1        | S_ATT_HEADS      -          -          -          -          -          1          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, RQ2, DONE, DONE, DONE, DONE]
400      0      1      1        | S_ATT_HEADS      -          -          -          -          1          -          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
401      0      1      1        | S_ATT_HEADS      -          -          -          -          1          -          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
402      0      1      1        | S_ATT_HEADS      -          -          -          -          1          -          -            -          [-, -, -, -, 1, 1, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, Q, Q, DONE, DONE]
403      0      1      1        | S_ATT_HEADS      -          -          -          1          1          -          Q            1          [-, -, -, -, -, 1, -, -] [-, -, -, -, 1, -, -, -] 1            [DONE, DONE, DONE, DONE, Q, Q, DONE, DONE]
404      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, 1, -, -] [-, -, -, -, 1, -, -, -] 1            [DONE, DONE, DONE, DONE, Q, Q, DONE, DONE]
405      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, 1, -, -] [-, -, -, -, 1, -, -, -] 1            [DONE, DONE, DONE, DONE, Q, Q, DONE, DONE]
406      0      1      1        | S_ATT_HEADS      -          -          -          -          -          1          -            -          [-, -, -, -, -, 1, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, K, Q, DONE, DONE]
407      0      1      1        | S_ATT_HEADS      -          -          -          1          1          -          Q            1          [-, -, -, -, 1, -, -, -] [-, -, -, -, -, 1, -, -] 1            [DONE, DONE, DONE, DONE, K, Q, DONE, DONE]
408      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, 1, -, -, -] [-, -, -, -, -, 1, -, -] 1            [DONE, DONE, DONE, DONE, K, Q, DONE, DONE]
409      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, 1, -, -, -] [-, -, -, -, -, 1, -, -] 1            [DONE, DONE, DONE, DONE, K, Q, DONE, DONE]
410      0      1      1        | S_ATT_HEADS      -          -          -          -          -          1          -            -          [-, -, -, -, 1, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, K, K, DONE, DONE]
411      0      1      1        | S_ATT_HEADS      -          -          -          1          1          -          K            1          [-, -, -, -, -, 1, -, -] [-, -, -, -, 1, -, -, -] 1            [DONE, DONE, DONE, DONE, K, K, DONE, DONE]
412      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, 1, -, -] [-, -, -, -, 1, -, -, -] 1            [DONE, DONE, DONE, DONE, K, K, DONE, DONE]
413      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, 1, -, -] [-, -, -, -, 1, -, -, -] 1            [DONE, DONE, DONE, DONE, K, K, DONE, DONE]
414      0      1      1        | S_ATT_HEADS      -          -          -          -          -          1          -            -          [-, -, -, -, -, 1, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, K_RQ, K, DONE, DONE]
415      0      1      1        | S_ATT_HEADS      -          -          -          1          1          -          K            1          [-, -, -, -, -, -, -, -] [-, -, -, -, -, 1, -, -] 1            [DONE, DONE, DONE, DONE, K_WB, K, DONE, DONE]
416      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, -, -] [-, -, -, -, -, 1, -, -] 1            [DONE, DONE, DONE, DONE, V, K, DONE, DONE]
417      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, 1, -, -, -] [-, -, -, -, -, 1, -, -] 1            [DONE, DONE, DONE, DONE, V, K, DONE, DONE]
418      0      1      1        | S_ATT_HEADS      -          -          -          -          -          1          -            -          [-, -, -, -, 1, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, V, K_RQ, DONE, DONE]
419      0      1      1        | S_ATT_HEADS      -          -          -          1          1          -          V            1          [-, -, -, -, -, -, -, -] [-, -, -, -, 1, -, -, -] 1            [DONE, DONE, DONE, DONE, V, K_WB, DONE, DONE]
420      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, -, -] [-, -, -, -, 1, -, -, -] 1            [DONE, DONE, DONE, DONE, V, V, DONE, DONE]
421      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, 1, -, -] [-, -, -, -, 1, -, -, -] 1            [DONE, DONE, DONE, DONE, V, V, DONE, DONE]
422      0      1      1        | S_ATT_HEADS      -          -          -          -          -          1          -            -          [-, -, -, -, -, 1, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, V_RQ, V, DONE, DONE]
423      0      1      1        | S_ATT_HEADS      -          -          -          1          1          -          V            1          [-, -, -, -, -, -, -, -] [-, -, -, -, -, 1, -, -] 1            [DONE, DONE, DONE, DONE, V_WB, V, DONE, DONE]
424      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, -, -] [-, -, -, -, -, 1, -, -] 1            [DONE, DONE, DONE, DONE, RQ_Q, V, DONE, DONE]
425      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, -, -] [-, -, -, -, -, 1, -, -] 1            [DONE, DONE, DONE, DONE, ATT_S, V, DONE, DONE]
426      0      1      1        | S_ATT_HEADS      -          -          -          -          -          1          -            -          [-, -, -, -, 1, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, ATT_S, V_RQ, DONE, DONE]
427      0      1      1        | S_ATT_HEADS      -          -          -          1          1          -          ATT_SCORES   1          [-, -, -, -, -, -, -, -] [-, -, -, -, 1, -, -, -] 1            [DONE, DONE, DONE, DONE, ATT_S, V_WB, DONE, DONE]
428      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, -, -] [-, -, -, -, 1, -, -, -] 1            [DONE, DONE, DONE, DONE, ATT_S, RQ_Q, DONE, DONE]
429      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, -, -] [-, -, -, -, 1, -, -, -] 1            [DONE, DONE, DONE, DONE, ATT_S, ATT_S, DONE, DONE]
430      0      1      1        | S_ATT_HEADS      -          -          -          -          -          1          -            -          [-, -, -, -, -, 1, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, SCALE, ATT_S, DONE, DONE]
431      0      1      1        | S_ATT_HEADS      -          -          -          1          1          -          ATT_SCORES   1          [-, -, -, -, 1, -, -, -] [-, -, -, -, -, 1, -, -] 1            [DONE, DONE, DONE, DONE, SCALE, ATT_S, DONE, DONE]
432      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, 1, -, -, -] [-, -, -, -, -, 1, -, -] 1            [DONE, DONE, DONE, DONE, SCALE, ATT_S, DONE, DONE]
433      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, 1, -, -, -] [-, -, -, -, -, 1, -, -] 1            [DONE, DONE, DONE, DONE, SCALE, ATT_S, DONE, DONE]
434      0      1      1        | S_ATT_HEADS      -          -          -          -          -          1          -            -          [-, -, -, -, 1, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, SCALE, SCALE, DONE, DONE]
435      0      1      1        | S_ATT_HEADS      -          -          -          1          1          -          VALUE_SCALE  1          [-, -, -, -, -, 1, -, -] [-, -, -, -, 1, -, -, -] 1            [DONE, DONE, DONE, DONE, SCALE, SCALE, DONE, DONE]
436      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, 1, -, -] [-, -, -, -, 1, -, -, -] 1            [DONE, DONE, DONE, DONE, SCALE, SCALE, DONE, DONE]
437      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, 1, -, -] [-, -, -, -, 1, -, -, -] 1            [DONE, DONE, DONE, DONE, SCALE, SCALE, DONE, DONE]
438      0      1      1        | S_ATT_HEADS      -          -          -          -          -          1          -            -          [-, -, -, -, -, 1, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, SOFT, SCALE, DONE, DONE]
439      0      1      1        | S_ATT_HEADS      -          -          -          1          1          -          VALUE_SCALE  1          [-, -, -, -, 1, -, -, -] [-, -, -, -, -, 1, -, -] 1            [DONE, DONE, DONE, DONE, SOFT, SCALE, DONE, DONE]
440      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, 1, -, -, -] [-, -, -, -, -, 1, -, -] 1            [DONE, DONE, DONE, DONE, SOFT, SCALE, DONE, DONE]
441      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, 1, -, -, -] [-, -, -, -, -, 1, -, -] 1            [DONE, DONE, DONE, DONE, SOFT, SCALE, DONE, DONE]
442      0      1      1        | S_ATT_HEADS      -          -          -          -          -          1          -            -          [-, -, -, -, 1, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, SOFT, SOFT, DONE, DONE]
443      0      1      1        | S_ATT_HEADS      -          -          -          1          1          -          SOFTMAX      1          [-, -, -, -, -, 1, -, -] [-, -, -, -, 1, -, -, -] 1            [DONE, DONE, DONE, DONE, SOFT, SOFT, DONE, DONE]
444      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, 1, -, -] [-, -, -, -, 1, -, -, -] 1            [DONE, DONE, DONE, DONE, SOFT, SOFT, DONE, DONE]
445      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, 1, -, -] [-, -, -, -, 1, -, -, -] 1            [DONE, DONE, DONE, DONE, SOFT, SOFT, DONE, DONE]
446      0      1      1        | S_ATT_HEADS      -          -          -          -          -          1          -            -          [-, -, -, -, -, 1, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, ATT_V, SOFT, DONE, DONE]
447      0      1      1        | S_ATT_HEADS      -          -          -          1          1          -          SOFTMAX      1          [-, -, -, -, 1, -, -, -] [-, -, -, -, -, 1, -, -] 1            [DONE, DONE, DONE, DONE, ATT_V, SOFT, DONE, DONE]
448      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, 1, -, -, -] [-, -, -, -, -, 1, -, -] 1            [DONE, DONE, DONE, DONE, ATT_V, SOFT, DONE, DONE]
449      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, 1, -, -, -] [-, -, -, -, -, 1, -, -] 1            [DONE, DONE, DONE, DONE, ATT_V, SOFT, DONE, DONE]
450      0      1      1        | S_ATT_HEADS      -          -          -          -          -          1          -            -          [-, -, -, -, 1, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, ATT_V, ATT_V, DONE, DONE]
451      0      1      1        | S_ATT_HEADS      -          -          -          1          1          -          ATT_VALUE    1          [-, -, -, -, -, 1, -, -] [-, -, -, -, 1, -, -, -] 1            [DONE, DONE, DONE, DONE, ATT_V, ATT_V, DONE, DONE]
452      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, 1, -, -] [-, -, -, -, 1, -, -, -] 1            [DONE, DONE, DONE, DONE, ATT_V, ATT_V, DONE, DONE]
453      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, 1, -, -] [-, -, -, -, 1, -, -, -] 1            [DONE, DONE, DONE, DONE, ATT_V, ATT_V, DONE, DONE]
454      0      1      1        | S_ATT_HEADS      -          -          -          -          -          1          -            -          [-, -, -, -, -, 1, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, RQ2, ATT_V, DONE, DONE]
455      0      1      1        | S_ATT_HEADS      -          -          -          1          1          -          ATT_VALUE    1          [-, -, -, -, -, -, -, -] [-, -, -, -, -, 1, -, -] 1            [DONE, DONE, DONE, DONE, DONE, ATT_V, DONE, DONE]
456      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, -, -] [-, -, -, -, -, 1, -, -] 1            [DONE, DONE, DONE, DONE, DONE, ATT_V, DONE, DONE]
457      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, -, -] [-, -, -, -, -, 1, -, -] 1            [DONE, DONE, DONE, DONE, DONE, ATT_V, DONE, DONE]
458      0      1      1        | S_ATT_HEADS      -          -          -          -          -          1          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, RQ2, DONE, DONE]
459      0      1      1        | S_ATT_HEADS      -          -          -          -          1          -          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
460      0      1      1        | S_ATT_HEADS      -          -          -          -          1          -          -            -          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, DONE, DONE]
461      0      1      1        | S_ATT_HEADS      -          -          -          -          1          -          -            -          [-, -, -, -, -, -, 1, 1] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, Q, Q]
462      0      1      1        | S_ATT_HEADS      -          -          -          1          1          -          Q            1          [-, -, -, -, -, -, -, 1] [-, -, -, -, -, -, 1, -] 1            [DONE, DONE, DONE, DONE, DONE, DONE, Q, Q]
463      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, -, 1] [-, -, -, -, -, -, 1, -] 1            [DONE, DONE, DONE, DONE, DONE, DONE, Q, Q]
464      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, -, 1] [-, -, -, -, -, -, 1, -] 1            [DONE, DONE, DONE, DONE, DONE, DONE, Q, Q]
465      0      1      1        | S_ATT_HEADS      -          -          -          -          -          1          -            -          [-, -, -, -, -, -, -, 1] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, K, Q]
466      0      1      1        | S_ATT_HEADS      -          -          -          1          1          -          Q            1          [-, -, -, -, -, -, 1, -] [-, -, -, -, -, -, -, 1] 1            [DONE, DONE, DONE, DONE, DONE, DONE, K, Q]
467      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, 1, -] [-, -, -, -, -, -, -, 1] 1            [DONE, DONE, DONE, DONE, DONE, DONE, K, Q]
468      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, 1, -] [-, -, -, -, -, -, -, 1] 1            [DONE, DONE, DONE, DONE, DONE, DONE, K, Q]
469      0      1      1        | S_ATT_HEADS      -          -          -          -          -          1          -            -          [-, -, -, -, -, -, 1, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, K, K]
470      0      1      1        | S_ATT_HEADS      -          -          -          1          1          -          K            1          [-, -, -, -, -, -, -, 1] [-, -, -, -, -, -, 1, -] 1            [DONE, DONE, DONE, DONE, DONE, DONE, K, K]
471      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, -, 1] [-, -, -, -, -, -, 1, -] 1            [DONE, DONE, DONE, DONE, DONE, DONE, K, K]
472      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, -, 1] [-, -, -, -, -, -, 1, -] 1            [DONE, DONE, DONE, DONE, DONE, DONE, K, K]
473      0      1      1        | S_ATT_HEADS      -          -          -          -          -          1          -            -          [-, -, -, -, -, -, -, 1] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, K_RQ, K]
474      0      1      1        | S_ATT_HEADS      -          -          -          1          1          -          K            1          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, 1] 1            [DONE, DONE, DONE, DONE, DONE, DONE, K_WB, K]
475      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, 1] 1            [DONE, DONE, DONE, DONE, DONE, DONE, V, K]
476      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, 1, -] [-, -, -, -, -, -, -, 1] 1            [DONE, DONE, DONE, DONE, DONE, DONE, V, K]
477      0      1      1        | S_ATT_HEADS      -          -          -          -          -          1          -            -          [-, -, -, -, -, -, 1, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, V, K_RQ]
478      0      1      1        | S_ATT_HEADS      -          -          -          1          1          -          V            1          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, 1, -] 1            [DONE, DONE, DONE, DONE, DONE, DONE, V, K_WB]
479      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, 1, -] 1            [DONE, DONE, DONE, DONE, DONE, DONE, V, V]
480      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, -, 1] [-, -, -, -, -, -, 1, -] 1            [DONE, DONE, DONE, DONE, DONE, DONE, V, V]
481      0      1      1        | S_ATT_HEADS      -          -          -          -          -          1          -            -          [-, -, -, -, -, -, -, 1] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, V_RQ, V]
482      0      1      1        | S_ATT_HEADS      -          -          -          1          1          -          V            1          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, 1] 1            [DONE, DONE, DONE, DONE, DONE, DONE, V_WB, V]
483      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, 1] 1            [DONE, DONE, DONE, DONE, DONE, DONE, RQ_Q, V]
484      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, -, 1] 1            [DONE, DONE, DONE, DONE, DONE, DONE, ATT_S, V]
485      0      1      1        | S_ATT_HEADS      -          -          -          -          -          1          -            -          [-, -, -, -, -, -, 1, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, ATT_S, V_RQ]
486      0      1      1        | S_ATT_HEADS      -          -          -          1          1          -          ATT_SCORES   1          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, 1, -] 1            [DONE, DONE, DONE, DONE, DONE, DONE, ATT_S, V_WB]
487      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, 1, -] 1            [DONE, DONE, DONE, DONE, DONE, DONE, ATT_S, RQ_Q]
488      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, -, -] [-, -, -, -, -, -, 1, -] 1            [DONE, DONE, DONE, DONE, DONE, DONE, ATT_S, ATT_S]
489      0      1      1        | S_ATT_HEADS      -          -          -          -          -          1          -            -          [-, -, -, -, -, -, -, 1] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, SCALE, ATT_S]
490      0      1      1        | S_ATT_HEADS      -          -          -          1          1          -          ATT_SCORES   1          [-, -, -, -, -, -, 1, -] [-, -, -, -, -, -, -, 1] 1            [DONE, DONE, DONE, DONE, DONE, DONE, SCALE, ATT_S]
491      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, 1, -] [-, -, -, -, -, -, -, 1] 1            [DONE, DONE, DONE, DONE, DONE, DONE, SCALE, ATT_S]
492      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, 1, -] [-, -, -, -, -, -, -, 1] 1            [DONE, DONE, DONE, DONE, DONE, DONE, SCALE, ATT_S]
493      0      1      1        | S_ATT_HEADS      -          -          -          -          -          1          -            -          [-, -, -, -, -, -, 1, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, SCALE, SCALE]
494      0      1      1        | S_ATT_HEADS      -          -          -          1          1          -          VALUE_SCALE  1          [-, -, -, -, -, -, -, 1] [-, -, -, -, -, -, 1, -] 1            [DONE, DONE, DONE, DONE, DONE, DONE, SCALE, SCALE]
495      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, -, 1] [-, -, -, -, -, -, 1, -] 1            [DONE, DONE, DONE, DONE, DONE, DONE, SCALE, SCALE]
496      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, -, 1] [-, -, -, -, -, -, 1, -] 1            [DONE, DONE, DONE, DONE, DONE, DONE, SCALE, SCALE]
497      0      1      1        | S_ATT_HEADS      -          -          -          -          -          1          -            -          [-, -, -, -, -, -, -, 1] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, SOFT, SCALE]
498      0      1      1        | S_ATT_HEADS      -          -          -          1          1          -          VALUE_SCALE  1          [-, -, -, -, -, -, 1, -] [-, -, -, -, -, -, -, 1] 1            [DONE, DONE, DONE, DONE, DONE, DONE, SOFT, SCALE]
499      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, 1, -] [-, -, -, -, -, -, -, 1] 1            [DONE, DONE, DONE, DONE, DONE, DONE, SOFT, SCALE]
500      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, 1, -] [-, -, -, -, -, -, -, 1] 1            [DONE, DONE, DONE, DONE, DONE, DONE, SOFT, SCALE]
501      0      1      1        | S_ATT_HEADS      -          -          -          -          -          1          -            -          [-, -, -, -, -, -, 1, -] [-, -, -, -, -, -, -, -] -            [DONE, DONE, DONE, DONE, DONE, DONE, SOFT, SOFT]
502      0      1      1        | S_ATT_HEADS      -          -          -          1          1          -          SOFTMAX      1          [-, -, -, -, -, -, -, 1] [-, -, -, -, -, -, 1, -] 1            [DONE, DONE, DONE, DONE, DONE, DONE, SOFT, SOFT]
503      0      1      1        | S_ATT_HEADS      -          -          -          -          -          -          -            1          [-, -, -, -, -, -, -, 1] [-, -, -, -, -, -, 1, -] 1            [DONE, DONE, DONE, DONE, DONE, DONE, SOFT, SOFT]
